source_id,entity_id,entity_type,url,source_type,authority_tier,fetch_priority,fetch_status,parser_hint,respect_robots,rate_limit_hint,last_checked_at,notes
src:wiki-universe:caitlyn,char:caitlyn,CHAMPION,https://wiki.leagueoflegends.com/en-us/Universe%3ACaitlyn,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-data:caitlyn,char:caitlyn,CHAMPION,https://wiki.leagueoflegends.com/en-us/Template%3AData_Caitlyn,WIKI_REFERENCE,OFFICIAL_COMMUNITY_REFERENCE,P2,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:ddragon:caitlyn,char:caitlyn,CHAMPION,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Caitlyn.json,DATA_DRAGON,PRIMARY_OFFICIAL_STATIC,P0,UNFETCHED,GENERIC,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:riot-bio:camille,char:camille,CHAMPION,https://www.leagueoflegends.com/en-us/champions/camille/,CHAMPION_BIO,PRIMARY_OFFICIAL,P0,UNFETCHED,RIOT_CHAMPION,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-universe:camille,char:camille,CHAMPION,https://wiki.leagueoflegends.com/en-us/Universe%3ACamille,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-data:camille,char:camille,CHAMPION,https://wiki.leagueoflegends.com/en-us/Template%3AData_Camille,WIKI_REFERENCE,OFFICIAL_COMMUNITY_REFERENCE,P2,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:ddragon:camille,char:camille,CHAMPION,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Camille.json,DATA_DRAGON,PRIMARY_OFFICIAL_STATIC,P0,UNFETCHED,GENERIC,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:riot-bio:cassiopeia,char:cassiopeia,CHAMPION,https://www.leagueoflegends.com/en-us/champions/cassiopeia/,CHAMPION_BIO,PRIMARY_OFFICIAL,P0,UNFETCHED,RIOT_CHAMPION,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-universe:cassiopeia,char:cassiopeia,CHAMPION,https://wiki.leagueoflegends.com/en-us/Universe%3ACassiopeia,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-data:cassiopeia,char:cassiopeia,CHAMPION,https://wiki.leagueoflegends.com/en-us/Template%3AData_Cassiopeia,WIKI_REFERENCE,OFFICIAL_COMMUNITY_REFERENCE,P2,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:ddragon:cassiopeia,char:cassiopeia,CHAMPION,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Cassiopeia.json,DATA_DRAGON,PRIMARY_OFFICIAL_STATIC,P0,UNFETCHED,GENERIC,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:riot-bio:cho-gath,char:cho-gath,CHAMPION,https://www.leagueoflegends.com/en-us/champions/cho-gath/,CHAMPION_BIO,PRIMARY_OFFICIAL,P0,UNFETCHED,RIOT_CHAMPION,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-universe:cho-gath,char:cho-gath,CHAMPION,https://wiki.leagueoflegends.com/en-us/Universe%3ACho'Gath,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-data:cho-gath,char:cho-gath,CHAMPION,https://wiki.leagueoflegends.com/en-us/Template%3AData_Cho'Gath,WIKI_REFERENCE,OFFICIAL_COMMUNITY_REFERENCE,P2,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:ddragon:cho-gath,char:cho-gath,CHAMPION,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Chogath.json,DATA_DRAGON,PRIMARY_OFFICIAL_STATIC,P0,UNFETCHED,GENERIC,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:riot-bio:corki,char:corki,CHAMPION,https://www.leagueoflegends.com/en-us/champions/corki/,CHAMPION_BIO,PRIMARY_OFFICIAL,P0,UNFETCHED,RIOT_CHAMPION,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-universe:corki,char:corki,CHAMPION,https://wiki.leagueoflegends.com/en-us/Universe%3ACorki,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-data:corki,char:corki,CHAMPION,https://wiki.leagueoflegends.com/en-us/Template%3AData_Corki,WIKI_REFERENCE,OFFICIAL_COMMUNITY_REFERENCE,P2,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:ddragon:corki,char:corki,CHAMPION,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Corki.json,DATA_DRAGON,PRIMARY_OFFICIAL_STATIC,P0,UNFETCHED,GENERIC,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:riot-bio:darius,char:darius,CHAMPION,https://www.leagueoflegends.com/en-us/champions/darius/,CHAMPION_BIO,PRIMARY_OFFICIAL,P0,UNFETCHED,RIOT_CHAMPION,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-universe:darius,char:darius,CHAMPION,https://wiki.leagueoflegends.com/en-us/Universe%3ADarius,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-data:darius,char:darius,CHAMPION,https://wiki.leagueoflegends.com/en-us/Template%3AData_Darius,WIKI_REFERENCE,OFFICIAL_COMMUNITY_REFERENCE,P2,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:ddragon:darius,char:darius,CHAMPION,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Darius.json,DATA_DRAGON,PRIMARY_OFFICIAL_STATIC,P0,UNFETCHED,GENERIC,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:riot-bio:diana,char:diana,CHAMPION,https://www.leagueoflegends.com/en-us/champions/diana/,CHAMPION_BIO,PRIMARY_OFFICIAL,P0,UNFETCHED,RIOT_CHAMPION,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-universe:diana,char:diana,CHAMPION,https://wiki.leagueoflegends.com/en-us/Universe%3ADiana,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-data:diana,char:diana,CHAMPION,https://wiki.leagueoflegends.com/en-us/Template%3AData_Diana,WIKI_REFERENCE,OFFICIAL_COMMUNITY_REFERENCE,P2,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:ddragon:diana,char:diana,CHAMPION,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Diana.json,DATA_DRAGON,PRIMARY_OFFICIAL_STATIC,P0,UNFETCHED,GENERIC,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:riot-bio:dr-mundo,char:dr-mundo,CHAMPION,https://www.leagueoflegends.com/en-us/champions/dr-mundo/,CHAMPION_BIO,PRIMARY_OFFICIAL,P0,UNFETCHED,RIOT_CHAMPION,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-universe:dr-mundo,char:dr-mundo,CHAMPION,https://wiki.leagueoflegends.com/en-us/Universe%3ADr._Mundo,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-data:dr-mundo,char:dr-mundo,CHAMPION,https://wiki.leagueoflegends.com/en-us/Template%3AData_Dr._Mundo,WIKI_REFERENCE,OFFICIAL_COMMUNITY_REFERENCE,P2,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:ddragon:dr-mundo,char:dr-mundo,CHAMPION,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/DrMundo.json,DATA_DRAGON,PRIMARY_OFFICIAL_STATIC,P0,UNFETCHED,GENERIC,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:riot-bio:draven,char:draven,CHAMPION,https://www.leagueoflegends.com/en-us/champions/draven/,CHAMPION_BIO,PRIMARY_OFFICIAL,P0,UNFETCHED,RIOT_CHAMPION,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-universe:draven,char:draven,CHAMPION,https://wiki.leagueoflegends.com/en-us/Universe%3ADraven,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-data:draven,char:draven,CHAMPION,https://wiki.leagueoflegends.com/en-us/Template%3AData_Draven,WIKI_REFERENCE,OFFICIAL_COMMUNITY_REFERENCE,P2,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:ddragon:draven,char:draven,CHAMPION,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Draven.json,DATA_DRAGON,PRIMARY_OFFICIAL_STATIC,P0,UNFETCHED,GENERIC,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:riot-bio:ekko,char:ekko,CHAMPION,https://www.leagueoflegends.com/en-us/champions/ekko/,CHAMPION_BIO,PRIMARY_OFFICIAL,P0,UNFETCHED,RIOT_CHAMPION,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-universe:ekko,char:ekko,CHAMPION,https://wiki.leagueoflegends.com/en-us/Universe%3AEkko,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-data:ekko,char:ekko,CHAMPION,https://wiki.leagueoflegends.com/en-us/Template%3AData_Ekko,WIKI_REFERENCE,OFFICIAL_COMMUNITY_REFERENCE,P2,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:ddragon:ekko,char:ekko,CHAMPION,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Ekko.json,DATA_DRAGON,PRIMARY_OFFICIAL_STATIC,P0,UNFETCHED,GENERIC,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:riot-bio:elise,char:elise,CHAMPION,https://www.leagueoflegends.com/en-us/champions/elise/,CHAMPION_BIO,PRIMARY_OFFICIAL,P0,UNFETCHED,RIOT_CHAMPION,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-universe:elise,char:elise,CHAMPION,https://wiki.leagueoflegends.com/en-us/Universe%3AElise,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-data:elise,char:elise,CHAMPION,https://wiki.leagueoflegends.com/en-us/Template%3AData_Elise,WIKI_REFERENCE,OFFICIAL_COMMUNITY_REFERENCE,P2,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:ddragon:elise,char:elise,CHAMPION,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Elise.json,DATA_DRAGON,PRIMARY_OFFICIAL_STATIC,P0,UNFETCHED,GENERIC,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:riot-bio:evelynn,char:evelynn,CHAMPION,https://www.leagueoflegends.com/en-us/champions/evelynn/,CHAMPION_BIO,PRIMARY_OFFICIAL,P0,UNFETCHED,RIOT_CHAMPION,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-universe:evelynn,char:evelynn,CHAMPION,https://wiki.leagueoflegends.com/en-us/Universe%3AEvelynn,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-data:evelynn,char:evelynn,CHAMPION,https://wiki.leagueoflegends.com/en-us/Template%3AData_Evelynn,WIKI_REFERENCE,OFFICIAL_COMMUNITY_REFERENCE,P2,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:ddragon:evelynn,char:evelynn,CHAMPION,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Evelynn.json,DATA_DRAGON,PRIMARY_OFFICIAL_STATIC,P0,UNFETCHED,GENERIC,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:riot-bio:ezreal,char:ezreal,CHAMPION,https://www.leagueoflegends.com/en-us/champions/ezreal/,CHAMPION_BIO,PRIMARY_OFFICIAL,P0,UNFETCHED,RIOT_CHAMPION,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-universe:ezreal,char:ezreal,CHAMPION,https://wiki.leagueoflegends.com/en-us/Universe%3AEzreal,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-data:ezreal,char:ezreal,CHAMPION,https://wiki.leagueoflegends.com/en-us/Template%3AData_Ezreal,WIKI_REFERENCE,OFFICIAL_COMMUNITY_REFERENCE,P2,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:ddragon:ezreal,char:ezreal,CHAMPION,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Ezreal.json,DATA_DRAGON,PRIMARY_OFFICIAL_STATIC,P0,UNFETCHED,GENERIC,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:riot-bio:fiddlesticks,char:fiddlesticks,CHAMPION,https://www.leagueoflegends.com/en-us/champions/fiddlesticks/,CHAMPION_BIO,PRIMARY_OFFICIAL,P0,UNFETCHED,RIOT_CHAMPION,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-universe:fiddlesticks,char:fiddlesticks,CHAMPION,https://wiki.leagueoflegends.com/en-us/Universe%3AFiddlesticks,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-data:fiddlesticks,char:fiddlesticks,CHAMPION,https://wiki.leagueoflegends.com/en-us/Template%3AData_Fiddlesticks,WIKI_REFERENCE,OFFICIAL_COMMUNITY_REFERENCE,P2,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:ddragon:fiddlesticks,char:fiddlesticks,CHAMPION,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Fiddlesticks.json,DATA_DRAGON,PRIMARY_OFFICIAL_STATIC,P0,UNFETCHED,GENERIC,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:riot-bio:fiora,char:fiora,CHAMPION,https://www.leagueoflegends.com/en-us/champions/fiora/,CHAMPION_BIO,PRIMARY_OFFICIAL,P0,UNFETCHED,RIOT_CHAMPION,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-universe:fiora,char:fiora,CHAMPION,https://wiki.leagueoflegends.com/en-us/Universe%3AFiora,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-data:fiora,char:fiora,CHAMPION,https://wiki.leagueoflegends.com/en-us/Template%3AData_Fiora,WIKI_REFERENCE,OFFICIAL_COMMUNITY_REFERENCE,P2,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:ddragon:fiora,char:fiora,CHAMPION,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Fiora.json,DATA_DRAGON,PRIMARY_OFFICIAL_STATIC,P0,UNFETCHED,GENERIC,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:riot-bio:fizz,char:fizz,CHAMPION,https://www.leagueoflegends.com/en-us/champions/fizz/,CHAMPION_BIO,PRIMARY_OFFICIAL,P0,UNFETCHED,RIOT_CHAMPION,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-universe:fizz,char:fizz,CHAMPION,https://wiki.leagueoflegends.com/en-us/Universe%3AFizz,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-data:fizz,char:fizz,CHAMPION,https://wiki.leagueoflegends.com/en-us/Template%3AData_Fizz,WIKI_REFERENCE,OFFICIAL_COMMUNITY_REFERENCE,P2,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:ddragon:fizz,char:fizz,CHAMPION,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Fizz.json,DATA_DRAGON,PRIMARY_OFFICIAL_STATIC,P0,UNFETCHED,GENERIC,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
